"sample_id","id","name","mark"
"s2705","e19482","E040-H3K27me3.broadPeak.bed","H3K27me3"
"s2705","e19870","E040-H3K27me3.gappedPeak.bed","H3K27me3"
"s2706","e19712","E041-H3K27me3.gappedPeak.bed","H3K27me3"
"s2706","e19722","E041-H3K27me3.narrowPeak.bed","H3K27me3"
"s2706","e19742","E041-H3K27me3.broadPeak.bed","H3K27me3"
"s2707","e19503","E042-H3K27me3.gappedPeak.bed","H3K27me3"
"s2707","e19509","E042-H3K27me3.narrowPeak.bed","H3K27me3"
"s2707","e19532","E042-H3K27me3.broadPeak.bed","H3K27me3"
"s2708","e19814","E043-H3K27me3.gappedPeak.bed","H3K27me3"
"s2708","e19822","E043-H3K27me3.narrowPeak.bed","H3K27me3"
"s2708","e19832","E043-H3K27me3.broadPeak.bed","H3K27me3"
"s2709","e19637","E044-H3K27me3.gappedPeak.bed","H3K27me3"
"s2709","e19647","E044-H3K27me3.narrowPeak.bed","H3K27me3"
"s2709","e19661","E044-H3K27me3.broadPeak.bed","H3K27me3"
"s2710","e19413","E045-H3K27me3.gappedPeak.bed","H3K27me3"
"s2710","e19416","E045-H3K27me3.narrowPeak.bed","H3K27me3"
"s2710","e19448","E045-H3K27me3.broadPeak.bed","H3K27me3"
"s2711","e19744","E046-H3K27me3.gappedPeak.bed","H3K27me3"
"s2711","e19751","E046-H3K27me3.narrowPeak.bed","H3K27me3"
"s2711","e19767","E046-H3K27me3.broadPeak.bed","H3K27me3"
"s2712","e19452","E047-H3K27me3.gappedPeak.bed","H3K27me3"
"s2712","e19467","E047-H3K27me3.narrowPeak.bed","H3K27me3"
"s2712","e19504","E047-H3K27me3.broadPeak.bed","H3K27me3"
"s2713","e19800","E048-H3K27me3.gappedPeak.bed","H3K27me3"
"s2713","e19806","E048-H3K27me3.narrowPeak.bed","H3K27me3"
"s2713","e19811","E048-H3K27me3.broadPeak.bed","H3K27me3"
"s2714","e19586","E049-H3K27me3.gappedPeak.bed","H3K27me3"
"s2714","e19597","E049-H3K27me3.narrowPeak.bed","H3K27me3"
"s2714","e19610","E049-H3K27me3.broadPeak.bed","H3K27me3"
"s2715","e19765","E050-H3K27me3.gappedPeak.bed","H3K27me3"
"s2715","e19771","E050-H3K27me3.narrowPeak.bed","H3K27me3"
"s2715","e19785","E050-H3K27me3.broadPeak.bed","H3K27me3"
"s2716","e19489","E051-H3K27me3.gappedPeak.bed","H3K27me3"
"s2716","e19502","E051-H3K27me3.narrowPeak.bed","H3K27me3"
"s2716","e19524","E051-H3K27me3.broadPeak.bed","H3K27me3"
"s2717","e19750","E052-H3K27me3.gappedPeak.bed","H3K27me3"
"s2717","e19764","E052-H3K27me3.narrowPeak.bed","H3K27me3"
"s2717","e19779","E052-H3K27me3.broadPeak.bed","H3K27me3"
"s2718","e19333","E053-H3K27me3.gappedPeak.bed","H3K27me3"
"s2718","e19338","E053-H3K27me3.narrowPeak.bed","H3K27me3"
"s2718","e19356","E053-H3K27me3.broadPeak.bed","H3K27me3"
"s2719","e19224","E054-H3K27me3.gappedPeak.bed","H3K27me3"
"s2719","e19232","E054-H3K27me3.narrowPeak.bed","H3K27me3"
"s2719","e19251","E054-H3K27me3.broadPeak.bed","H3K27me3"
"s2720","e19544","E055-H3K27me3.gappedPeak.bed","H3K27me3"
"s2720","e19560","E055-H3K27me3.narrowPeak.bed","H3K27me3"
"s2720","e19576","E055-H3K27me3.broadPeak.bed","H3K27me3"
"s2721","e19216","E056-H3K27me3.gappedPeak.bed","H3K27me3"
"s2721","e19233","E056-H3K27me3.narrowPeak.bed","H3K27me3"
"s2721","e19252","E056-H3K27me3.broadPeak.bed","H3K27me3"
"s2722","e19511","E057-H3K27me3.gappedPeak.bed","H3K27me3"
"s2722","e19520","E057-H3K27me3.narrowPeak.bed","H3K27me3"
"s2722","e19539","E057-H3K27me3.broadPeak.bed","H3K27me3"
"s2723","e19262","E058-H3K27me3.gappedPeak.bed","H3K27me3"
"s2723","e19279","E058-H3K27me3.narrowPeak.bed","H3K27me3"
"s2723","e19303","E058-H3K27me3.broadPeak.bed","H3K27me3"
"s2724","e19001","E059-H3K27me3.gappedPeak.bed","H3K27me3"
"s2724","e19006","E059-H3K27me3.narrowPeak.bed","H3K27me3"
"s2724","e19025","E059-H3K27me3.broadPeak.bed","H3K27me3"
"s2725","e17019","E061-H3K27me3.gappedPeak.bed","H3K27me3"
"s2725","e17031","E061-H3K27me3.narrowPeak.bed","H3K27me3"
"s2725","e17056","E061-H3K27me3.broadPeak.bed","H3K27me3"
"s2726","e17581","E062-H3K27me3.gappedPeak.bed","H3K27me3"
"s2726","e17587","E062-H3K27me3.narrowPeak.bed","H3K27me3"
"s2726","e17595","E062-H3K27me3.broadPeak.bed","H3K27me3"
"s2727","e17672","E065-H3K27me3.gappedPeak.bed","H3K27me3"
"s2727","e17682","E065-H3K27me3.narrowPeak.bed","H3K27me3"
"s2727","e17714","E065-H3K27me3.broadPeak.bed","H3K27me3"
"s2728","e17373","E066-H3K27me3.gappedPeak.bed","H3K27me3"
"s2728","e17381","E066-H3K27me3.narrowPeak.bed","H3K27me3"
"s2728","e17399","E066-H3K27me3.broadPeak.bed","H3K27me3"
"s2729","e17096","E067-H3K27me3.gappedPeak.bed","H3K27me3"
"s2729","e17106","E067-H3K27me3.narrowPeak.bed","H3K27me3"
"s2729","e17126","E067-H3K27me3.broadPeak.bed","H3K27me3"
"s2730","e17418","E068-H3K27me3.gappedPeak.bed","H3K27me3"
"s2730","e17422","E068-H3K27me3.narrowPeak.bed","H3K27me3"
"s2730","e17436","E068-H3K27me3.broadPeak.bed","H3K27me3"
"s2731","e17163","E069-H3K27me3.gappedPeak.bed","H3K27me3"
"s2731","e17170","E069-H3K27me3.narrowPeak.bed","H3K27me3"
"s2731","e17179","E069-H3K27me3.broadPeak.bed","H3K27me3"
"s2732","e19923","E070-H3K27me3.gappedPeak.bed","H3K27me3"
"s2732","e19926","E070-H3K27me3.narrowPeak.bed","H3K27me3"
"s2732","e19931","E070-H3K27me3.broadPeak.bed","H3K27me3"
"s2733","e19757","E071-H3K27me3.gappedPeak.bed","H3K27me3"
"s2733","e19763","E071-H3K27me3.narrowPeak.bed","H3K27me3"
"s2733","e19777","E071-H3K27me3.broadPeak.bed","H3K27me3"
"s2734","e19581","E072-H3K27me3.gappedPeak.bed","H3K27me3"
"s2734","e19588","E072-H3K27me3.narrowPeak.bed","H3K27me3"
"s2734","e19601","E072-H3K27me3.broadPeak.bed","H3K27me3"
"s2735","e19846","E073-H3K27me3.gappedPeak.bed","H3K27me3"
"s2735","e19850","E073-H3K27me3.narrowPeak.bed","H3K27me3"
"s2735","e19863","E073-H3K27me3.broadPeak.bed","H3K27me3"
"s2736","e19844","E074-H3K27me3.gappedPeak.bed","H3K27me3"
"s2736","e19849","E074-H3K27me3.narrowPeak.bed","H3K27me3"
"s2736","e19866","E074-H3K27me3.broadPeak.bed","H3K27me3"
"s2737","e19942","E075-H3K27me3.gappedPeak.bed","H3K27me3"
"s2737","e19943","E075-H3K27me3.narrowPeak.bed","H3K27me3"
"s2737","e19944","E075-H3K27me3.broadPeak.bed","H3K27me3"
"s2738","e19887","E076-H3K27me3.gappedPeak.bed","H3K27me3"
"s2738","e19889","E076-H3K27me3.narrowPeak.bed","H3K27me3"
"s2738","e19893","E076-H3K27me3.broadPeak.bed","H3K27me3"
"s2739","e19574","E077-H3K27me3.gappedPeak.bed","H3K27me3"
"s2739","e19584","E077-H3K27me3.narrowPeak.bed","H3K27me3"
"s2739","e19608","E077-H3K27me3.broadPeak.bed","H3K27me3"
"s2740","e19654","E078-H3K27me3.gappedPeak.bed","H3K27me3"
"s2740","e19662","E078-H3K27me3.narrowPeak.bed","H3K27me3"
"s2740","e19675","E078-H3K27me3.broadPeak.bed","H3K27me3"
"s2741","e19874","E079-H3K27me3.gappedPeak.bed","H3K27me3"
"s2741","e19876","E079-H3K27me3.narrowPeak.bed","H3K27me3"
"s2741","e19882","E079-H3K27me3.broadPeak.bed","H3K27me3"
"s2742","e18389","E081-H3K27me3.gappedPeak.bed","H3K27me3"
"s2742","e18395","E081-H3K27me3.narrowPeak.bed","H3K27me3"
"s2742","e18404","E081-H3K27me3.broadPeak.bed","H3K27me3"
"s2743","e18198","E082-H3K27me3.gappedPeak.bed","H3K27me3"
"s2743","e18207","E082-H3K27me3.narrowPeak.bed","H3K27me3"
"s2743","e18218","E082-H3K27me3.broadPeak.bed","H3K27me3"
"s2744","e18795","E083-H3K27me3.gappedPeak.bed","H3K27me3"
"s2744","e18802","E083-H3K27me3.narrowPeak.bed","H3K27me3"
"s2744","e18814","E083-H3K27me3.broadPeak.bed","H3K27me3"
"s2745","e18849","E084-H3K27me3.gappedPeak.bed","H3K27me3"
"s2745","e18861","E084-H3K27me3.narrowPeak.bed","H3K27me3"
"s2745","e18876","E084-H3K27me3.broadPeak.bed","H3K27me3"
"s2746","e18521","E085-H3K27me3.gappedPeak.bed","H3K27me3"
"s2746","e18531","E085-H3K27me3.narrowPeak.bed","H3K27me3"
"s2746","e18562","E085-H3K27me3.broadPeak.bed","H3K27me3"
"s2747","e18771","E086-H3K27me3.gappedPeak.bed","H3K27me3"
"s2747","e18775","E086-H3K27me3.narrowPeak.bed","H3K27me3"
"s2747","e18789","E086-H3K27me3.broadPeak.bed","H3K27me3"
"s2748","e18584","E087-H3K27me3.gappedPeak.bed","H3K27me3"
"s2748","e18590","E087-H3K27me3.narrowPeak.bed","H3K27me3"
"s2748","e18608","E087-H3K27me3.broadPeak.bed","H3K27me3"
"s2749","e18401","E088-H3K27me3.gappedPeak.bed","H3K27me3"
"s2749","e18409","E088-H3K27me3.narrowPeak.bed","H3K27me3"
"s2749","e18425","E088-H3K27me3.broadPeak.bed","H3K27me3"
"s2750","e18086","E089-H3K27me3.gappedPeak.bed","H3K27me3"
"s2750","e18103","E089-H3K27me3.narrowPeak.bed","H3K27me3"
"s2750","e18123","E089-H3K27me3.broadPeak.bed","H3K27me3"
"s2751","e17118","E090-H3K27me3.gappedPeak.bed","H3K27me3"
"s2751","e17134","E090-H3K27me3.narrowPeak.bed","H3K27me3"
"s2751","e17158","E090-H3K27me3.broadPeak.bed","H3K27me3"
"s2752","e17312","E091-H3K27me3.broadPeak.bed","H3K27me3"
"s2752","e17669","E091-H3K27me3.gappedPeak.bed","H3K27me3"
"s2752","e17674","E091-H3K27me3.narrowPeak.bed","H3K27me3"
"s2753","e17691","E092-H3K27me3.gappedPeak.bed","H3K27me3"
"s2753","e17705","E092-H3K27me3.narrowPeak.bed","H3K27me3"
"s2753","e17723","E092-H3K27me3.broadPeak.bed","H3K27me3"
"s2754","e17076","E093-H3K27me3.gappedPeak.bed","H3K27me3"
"s2754","e17088","E093-H3K27me3.narrowPeak.bed","H3K27me3"
"s2754","e17108","E093-H3K27me3.broadPeak.bed","H3K27me3"
"s2755","e59583","E094-H3K27me3.narrowPeak.bed","H3K27me3"
"s2755","e59628","E094-H3K27me3.broadPeak.bed","H3K27me3"
"s2755","e59632","E094-H3K27me3.gappedPeak.bed","H3K27me3"
"s2756","e17309","E095-H3K27me3.gappedPeak.bed","H3K27me3"
"s2756","e17319","E095-H3K27me3.narrowPeak.bed","H3K27me3"
"s2756","e17453","E095-H3K27me3.broadPeak.bed","H3K27me3"
"s2757","e17349","E096-H3K27me3.broadPeak.bed","H3K27me3"
"s2757","e17400","E096-H3K27me3.gappedPeak.bed","H3K27me3"
"s2757","e17405","E096-H3K27me3.narrowPeak.bed","H3K27me3"
"s2758","e17396","E097-H3K27me3.broadPeak.bed","H3K27me3"
"s2758","e17710","E097-H3K27me3.gappedPeak.bed","H3K27me3"
"s2758","e17718","E097-H3K27me3.narrowPeak.bed","H3K27me3"
"s2759","e59556","E098-H3K27me3.gappedPeak.bed","H3K27me3"
"s2759","e59562","E098-H3K27me3.narrowPeak.bed","H3K27me3"
"s2759","e59608","E098-H3K27me3.broadPeak.bed","H3K27me3"
"s2760","e16939","E099-H3K27me3.gappedPeak.bed","H3K27me3"
"s2760","e16943","E099-H3K27me3.narrowPeak.bed","H3K27me3"
"s2760","e16952","E099-H3K27me3.broadPeak.bed","H3K27me3"
"s2761","e59536","E100-H3K27me3.gappedPeak.bed","H3K27me3"
"s2761","e59554","E100-H3K27me3.narrowPeak.bed","H3K27me3"
"s2761","e59601","E100-H3K27me3.broadPeak.bed","H3K27me3"
"s2762","e19469","E101-H3K27me3.gappedPeak.bed","H3K27me3"
"s2762","e19484","E101-H3K27me3.narrowPeak.bed","H3K27me3"
"s2762","e19517","E101-H3K27me3.broadPeak.bed","H3K27me3"
"s2763","e19120","E102-H3K27me3.narrowPeak.bed","H3K27me3"
"s2763","e59527","E102-H3K27me3.gappedPeak.bed","H3K27me3"
"s2763","e59575","E102-H3K27me3.broadPeak.bed","H3K27me3"
"s2764","e18691","E103-H3K27me3.gappedPeak.bed","H3K27me3"
"s2764","e18702","E103-H3K27me3.narrowPeak.bed","H3K27me3"
"s2764","e18737","E103-H3K27me3.broadPeak.bed","H3K27me3"
"s2765","e18848","E104-H3K27me3.gappedPeak.bed","H3K27me3"
"s2765","e18850","E104-H3K27me3.narrowPeak.bed","H3K27me3"
"s2765","e18874","E104-H3K27me3.broadPeak.bed","H3K27me3"
"s2766","e19183","E105-H3K27me3.gappedPeak.bed","H3K27me3"
"s2766","e19191","E105-H3K27me3.narrowPeak.bed","H3K27me3"
"s2766","e19211","E105-H3K27me3.broadPeak.bed","H3K27me3"
"s2767","e18993","E106-H3K27me3.gappedPeak.bed","H3K27me3"
"s2767","e19004","E106-H3K27me3.narrowPeak.bed","H3K27me3"
"s2767","e19039","E106-H3K27me3.broadPeak.bed","H3K27me3"
"s2768","e19230","E107-H3K27me3.gappedPeak.bed","H3K27me3"
"s2768","e19240","E107-H3K27me3.narrowPeak.bed","H3K27me3"
"s2768","e19259","E107-H3K27me3.broadPeak.bed","H3K27me3"
"s2769","e19087","E108-H3K27me3.gappedPeak.bed","H3K27me3"
"s2769","e19105","E108-H3K27me3.narrowPeak.bed","H3K27me3"
"s2769","e19126","E108-H3K27me3.broadPeak.bed","H3K27me3"
"s2770","e18748","E109-H3K27me3.gappedPeak.bed","H3K27me3"
"s2770","e18763","E109-H3K27me3.narrowPeak.bed","H3K27me3"
"s2770","e18797","E109-H3K27me3.broadPeak.bed","H3K27me3"
"s2771","e18881","E110-H3K27me3.gappedPeak.bed","H3K27me3"
"s2771","e18889","E110-H3K27me3.narrowPeak.bed","H3K27me3"
"s2771","e18913","E110-H3K27me3.broadPeak.bed","H3K27me3"
"s2772","e19154","E111-H3K27me3.gappedPeak.bed","H3K27me3"
"s2772","e19162","E111-H3K27me3.narrowPeak.bed","H3K27me3"
"s2772","e19180","E111-H3K27me3.broadPeak.bed","H3K27me3"
"s2773","e19614","E112-H3K27me3.gappedPeak.bed","H3K27me3"
"s2773","e19616","E112-H3K27me3.narrowPeak.bed","H3K27me3"
"s2773","e19630","E112-H3K27me3.broadPeak.bed","H3K27me3"
"s2774","e19261","E113-H3K27me3.narrowPeak.bed","H3K27me3"
"s2774","e19260","E113-H3K27me3.gappedPeak.bed","H3K27me3"
"s2774","e19308","E113-H3K27me3.broadPeak.bed","H3K27me3"
"s2777","e18883","E116-H3K27me3.gappedPeak.bed","H3K27me3"
"s2777","e18885","E116-H3K27me3.narrowPeak.bed","H3K27me3"
"s2777","e18902","E116-H3K27me3.broadPeak.bed","H3K27me3"
"s2780","e19163","E119-H3K27me3.gappedPeak.bed","H3K27me3"
"s2780","e19186","E119-H3K27me3.narrowPeak.bed","H3K27me3"
"s2780","e19207","E119-H3K27me3.broadPeak.bed","H3K27me3"
"s2781","e17969","E120-H3K27me3.gappedPeak.bed","H3K27me3"
"s2781","e17976","E120-H3K27me3.narrowPeak.bed","H3K27me3"
"s2781","e17998","E120-H3K27me3.broadPeak.bed","H3K27me3"
"s2782","e17844","E121-H3K27me3.gappedPeak.bed","H3K27me3"
"s2782","e17859","E121-H3K27me3.narrowPeak.bed","H3K27me3"
"s2782","e17879","E121-H3K27me3.broadPeak.bed","H3K27me3"
"s2783","e18260","E122-H3K27me3.gappedPeak.bed","H3K27me3"
"s2783","e18268","E122-H3K27me3.narrowPeak.bed","H3K27me3"
"s2783","e18275","E122-H3K27me3.broadPeak.bed","H3K27me3"
"s2784","e18047","E123-H3K27me3.gappedPeak.bed","H3K27me3"
"s2784","e18056","E123-H3K27me3.narrowPeak.bed","H3K27me3"
"s2784","e18076","E123-H3K27me3.broadPeak.bed","H3K27me3"
"s2785","e17896","E124-H3K27me3.gappedPeak.bed","H3K27me3"
"s2785","e17900","E124-H3K27me3.narrowPeak.bed","H3K27me3"
"s2785","e17913","E124-H3K27me3.broadPeak.bed","H3K27me3"
"s2786","e17829","E125-H3K27me3.gappedPeak.bed","H3K27me3"
"s2786","e17839","E125-H3K27me3.narrowPeak.bed","H3K27me3"
"s2786","e17867","E125-H3K27me3.broadPeak.bed","H3K27me3"
"s2787","e18248","E126-H3K27me3.gappedPeak.bed","H3K27me3"
"s2787","e18254","E126-H3K27me3.narrowPeak.bed","H3K27me3"
"s2787","e18270","E126-H3K27me3.broadPeak.bed","H3K27me3"
"s2788","e18094","E127-H3K27me3.gappedPeak.bed","H3K27me3"
"s2788","e18108","E127-H3K27me3.narrowPeak.bed","H3K27me3"
"s2788","e18130","E127-H3K27me3.broadPeak.bed","H3K27me3"
"s2789","e17690","E128-H3K27me3.gappedPeak.bed","H3K27me3"
"s2789","e17693","E128-H3K27me3.narrowPeak.bed","H3K27me3"
"s2789","e17706","E128-H3K27me3.broadPeak.bed","H3K27me3"
"s2790","e18083","E129-H3K27me3.gappedPeak.bed","H3K27me3"
"s2790","e18104","E129-H3K27me3.narrowPeak.bed","H3K27me3"
"s2790","e18129","E129-H3K27me3.broadPeak.bed","H3K27me3"
"s2791","e17032","E001-H3K27me3.narrowPeak.bed","H3K27me3"
"s2791","e17048","E001-H3K27me3.broadPeak.bed","H3K27me3"
"s2791","e17653","E001-H3K27me3.gappedPeak.bed","H3K27me3"
"s2792","e17222","E002-H3K27me3.narrowPeak.bed","H3K27me3"
"s2792","e17235","E002-H3K27me3.broadPeak.bed","H3K27me3"
"s2792","e17950","E002-H3K27me3.gappedPeak.bed","H3K27me3"
"s2793","e17311","E003-H3K27me3.narrowPeak.bed","H3K27me3"
"s2793","e17339","E003-H3K27me3.broadPeak.bed","H3K27me3"
"s2793","e17774","E003-H3K27me3.gappedPeak.bed","H3K27me3"
"s2794","e17615","E008-H3K27me3.narrowPeak.bed","H3K27me3"
"s2794","e17629","E008-H3K27me3.broadPeak.bed","H3K27me3"
"s2794","e18652","E008-H3K27me3.gappedPeak.bed","H3K27me3"
"s2795","e17470","E014-H3K27me3.gappedPeak.bed","H3K27me3"
"s2795","e17482","E014-H3K27me3.narrowPeak.bed","H3K27me3"
"s2795","e17488","E014-H3K27me3.broadPeak.bed","H3K27me3"
"s2796","e17080","E015-H3K27me3.gappedPeak.bed","H3K27me3"
"s2796","e17091","E015-H3K27me3.narrowPeak.bed","H3K27me3"
"s2796","e17103","E015-H3K27me3.broadPeak.bed","H3K27me3"
"s2797","e17340","E016-H3K27me3.gappedPeak.bed","H3K27me3"
"s2797","e17358","E016-H3K27me3.narrowPeak.bed","H3K27me3"
"s2797","e17371","E016-H3K27me3.broadPeak.bed","H3K27me3"
"s2798","e18685","E023-H3K27me3.gappedPeak.bed","H3K27me3"
"s2798","e18703","E023-H3K27me3.narrowPeak.bed","H3K27me3"
"s2798","e18726","E023-H3K27me3.broadPeak.bed","H3K27me3"
"s2799","e19092","E024-H3K27me3.gappedPeak.bed","H3K27me3"
"s2799","e19110","E024-H3K27me3.narrowPeak.bed","H3K27me3"
"s2799","e19146","E024-H3K27me3.broadPeak.bed","H3K27me3"
"s2800","e18619","E025-H3K27me3.gappedPeak.bed","H3K27me3"
"s2800","e18636","E025-H3K27me3.narrowPeak.bed","H3K27me3"
"s2800","e18656","E025-H3K27me3.broadPeak.bed","H3K27me3"
"s2801","e17279","E063-H3K27me3.gappedPeak.bed","H3K27me3"
"s2801","e17287","E063-H3K27me3.narrowPeak.bed","H3K27me3"
"s2801","e17307","E063-H3K27me3.broadPeak.bed","H3K27me3"
"s2802","e18291","E080-H3K27me3.gappedPeak.bed","H3K27me3"
"s2802","e18310","E080-H3K27me3.narrowPeak.bed","H3K27me3"
"s2802","e18330","E080-H3K27me3.broadPeak.bed","H3K27me3"
"s7310","e47100","ENCFF000BIK","H3K36me3"
"s7310","e46469","ENCFF001SWY","H3K36me3"
"s7314","e45225","ENCFF000CVN","H3K36me3"
"s7314","e45000","ENCFF001TDD","H3K36me3"
"s7316","e46464","ENCFF000CKI","H3K36me3"
"s7316","e46359","ENCFF001TBN","H3K36me3"
"s7317","e44698","ENCFF001TBB","H3K36me3"
"s7317","e44691","ENCFF000CHJ","H3K36me3"
"s7319","e47327","ENCFF000CRU","H3K36me3"
"s7319","e48126","ENCFF001TCO","H3K36me3"
"s7323","e44609","ENCFF000CNS","H3K36me3"
"s7323","e44543","ENCFF001TBZ","H3K36me3"
"s6963","e43956","ENCFF001XIS","H3K36me3"
"s6963","e43866","ENCFF001GCO","H3K36me3"
"s6963","e43621","ENCFF001XIR","H3K36me3"
"s6963","e43246","ENCFF001XIT","H3K36me3"
"s6963","e42494","ENCFF001XIU","H3K36me3"
"s6963","e41759","ENCFF001GCQ","H3K36me3"
"s6963","e40888","ENCFF001GCP","H3K36me3"
"s6963","e40004","ENCFF001GCR","H3K36me3"
"s6779","e40044","ENCFF001FQJ","H3K36me3"
"s6779","e39958","ENCFF001XEN","H3K36me3"
"s6779","e39414","ENCFF001FQF","H3K36me3"
"s6779","e38996","ENCFF001FQI","H3K36me3"
"s6779","e38061","ENCFF001XEL","H3K36me3"
"s6779","e38048","ENCFF001XEM","H3K36me3"
"s6779","e38036","ENCFF001XEO","H3K36me3"
"s6779","e51710","ENCFF001FQH","H3K36me3"
"s6796","e42173","ENCFF001XFB","H3K36me3"
"s6796","e42104","ENCFF001FSA","H3K36me3"
"s6796","e41931","ENCFF001XFE","H3K36me3"
"s6796","e41750","ENCFF001FSC","H3K36me3"
"s6796","e41541","ENCFF001FSB","H3K36me3"
"s6796","e40904","ENCFF001XFC","H3K36me3"
"s6796","e40767","ENCFF001FRZ","H3K36me3"
"s6796","e37867","ENCFF001XFD","H3K36me3"
"s6805","e40989","ENCFF001FZW","H3K36me3"
"s6805","e40979","ENCFF001FZV","H3K36me3"
"s6805","e40810","ENCFF001XHW","H3K36me3"
"s6805","e40701","ENCFF001FZX","H3K36me3"
"s6805","e40648","ENCFF001FZU","H3K36me3"
"s6805","e40566","ENCFF001XHV","H3K36me3"
"s6805","e40379","ENCFF001XHT","H3K36me3"
"s6805","e40283","ENCFF001XHU","H3K36me3"
"s7322","e47746","ENCFF000BLK","H3K36me3"
"s7322","e48012","ENCFF001SXK","H3K36me3"
"s7311","e47624","ENCFF000BSG","H3K36me3"
"s7311","e48141","ENCFF001SYL","H3K36me3"
"s7029","e46863","ENCFF001TAQ","H3K36me3"
"s7029","e46793","ENCFF000CER","H3K36me3"
"s2686","e17560","E018-H3K36me3.gappedPeak.bed","H3K36me3"
"s2686","e17571","E018-H3K36me3.narrowPeak.bed","H3K36me3"
"s2686","e17590","E018-H3K36me3.broadPeak.bed","H3K36me3"
"s2687","e17054","E019-H3K36me3.gappedPeak.bed","H3K36me3"
"s2687","e17062","E019-H3K36me3.narrowPeak.bed","H3K36me3"
"s2687","e17073","E019-H3K36me3.broadPeak.bed","H3K36me3"
"s2688","e19258","E020-H3K36me3.gappedPeak.bed","H3K36me3"
"s2688","e19265","E020-H3K36me3.narrowPeak.bed","H3K36me3"
"s2688","e19284","E020-H3K36me3.broadPeak.bed","H3K36me3"
"s2689","e18793","E021-H3K36me3.gappedPeak.bed","H3K36me3"
"s2689","e18805","E021-H3K36me3.narrowPeak.bed","H3K36me3"
"s2689","e18838","E021-H3K36me3.broadPeak.bed","H3K36me3"
"s2690","e18942","E022-H3K36me3.gappedPeak.bed","H3K36me3"
"s2690","e18971","E022-H3K36me3.narrowPeak.bed","H3K36me3"
"s2690","e19014","E022-H3K36me3.broadPeak.bed","H3K36me3"
"s2691","e18742","E026-H3K36me3.gappedPeak.bed","H3K36me3"
"s2691","e18752","E026-H3K36me3.narrowPeak.bed","H3K36me3"
"s2691","e18768","E026-H3K36me3.broadPeak.bed","H3K36me3"
"s2692","e19334","E027-H3K36me3.gappedPeak.bed","H3K36me3"
"s2692","e19359","E027-H3K36me3.narrowPeak.bed","H3K36me3"
"s2692","e19386","E027-H3K36me3.broadPeak.bed","H3K36me3"
"s2693","e18526","E028-H3K36me3.gappedPeak.bed","H3K36me3"
